"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00046144","NEWARK, CA US","2014-03-02",,"67","57"
"USC00046144","NEWARK, CA US","2014-03-03",,"62","46"
"USC00046144","NEWARK, CA US","2014-03-04",,"61","51"
"USC00046144","NEWARK, CA US","2014-03-05",,"66","54"
"USC00046144","NEWARK, CA US","2014-03-06",,"69","54"
"USC00046144","NEWARK, CA US","2014-03-07",,"65","48"
"USC00046144","NEWARK, CA US","2014-03-08",,"67","47"
"USC00046144","NEWARK, CA US","2014-03-09",,"72","52"
"USC00046144","NEWARK, CA US","2014-03-10",,"75","55"
"USC00046144","NEWARK, CA US","2014-03-11",,"67","53"
"USC00046144","NEWARK, CA US","2014-03-12",,"70","53"
"USC00046144","NEWARK, CA US","2014-03-13",,"75","49"
"USC00046144","NEWARK, CA US","2014-03-14",,"76","48"
"USC00046144","NEWARK, CA US","2014-03-15",,"70","50"
"USC00046144","NEWARK, CA US","2014-03-16",,"76","51"
"USC00046144","NEWARK, CA US","2014-03-17",,"71","50"
"USC00046144","NEWARK, CA US","2014-03-18",,"66","46"
"USC00046144","NEWARK, CA US","2014-03-19",,"70","48"
"USC00046144","NEWARK, CA US","2014-03-20",,"73","52"
"USC00046144","NEWARK, CA US","2014-03-21",,"71","47"
"USC00046144","NEWARK, CA US","2014-03-22",,"67","49"
"USC00046144","NEWARK, CA US","2014-03-23",,"68","48"
"USC00046144","NEWARK, CA US","2014-03-24",,"68","48"
"USC00046144","NEWARK, CA US","2014-03-25",,"74","48"
"USC00046144","NEWARK, CA US","2014-03-26",,"65","49"
"USC00046144","NEWARK, CA US","2014-03-27",,"60","51"
"USC00046144","NEWARK, CA US","2014-03-28",,"65","52"
"USC00046144","NEWARK, CA US","2014-03-29",,"71","53"
"USC00046144","NEWARK, CA US","2014-03-30",,"62","48"
"USC00046144","NEWARK, CA US","2014-03-31",,"61","49"
"USC00046144","NEWARK, CA US","2014-04-01",,"58","45"
"USC00046144","NEWARK, CA US","2014-04-02",,"57","44"
"USC00046144","NEWARK, CA US","2014-04-03",,"60","45"
"USC00046144","NEWARK, CA US","2014-04-04",,"63","47"
"USC00046144","NEWARK, CA US","2014-04-05",,"60","49"
"USC00046144","NEWARK, CA US","2014-04-06",,"67","48"
"USC00046144","NEWARK, CA US","2014-04-07",,"75","49"
"USC00046144","NEWARK, CA US","2014-04-08",,"82","58"
"USC00046144","NEWARK, CA US","2014-04-09",,"80","52"
"USC00046144","NEWARK, CA US","2014-04-10",,"71","50"
"USC00046144","NEWARK, CA US","2014-04-11",,"77","51"
"USC00046144","NEWARK, CA US","2014-04-12",,"68","53"
"USC00046144","NEWARK, CA US","2014-04-13",,"68","53"
"USC00046144","NEWARK, CA US","2014-04-14",,"72","52"
"USC00046144","NEWARK, CA US","2014-04-15",,"72","53"
"USC00046144","NEWARK, CA US","2014-04-16",,"70","52"
"USC00046144","NEWARK, CA US","2014-04-17",,"75","54"
"USC00046144","NEWARK, CA US","2014-04-18",,"68","51"
"USC00046144","NEWARK, CA US","2014-04-19",,"67","50"
"USC00046144","NEWARK, CA US","2014-04-20",,"68","52"
"USC00046144","NEWARK, CA US","2014-04-21",,"78","51"
"USC00046144","NEWARK, CA US","2014-04-22",,"68","52"
"USC00046144","NEWARK, CA US","2014-04-23",,"61","47"
"USC00046144","NEWARK, CA US","2014-04-24",,"65","51"
"USC00046144","NEWARK, CA US","2014-04-25",,"67","54"
"USC00046144","NEWARK, CA US","2014-04-26",,"58","48"
"USC00046144","NEWARK, CA US","2014-04-27",,"61","50"
"USC00046144","NEWARK, CA US","2014-04-28",,"64","51"
"USC00046144","NEWARK, CA US","2014-04-29",,"71","53"
"USC00046144","NEWARK, CA US","2014-04-30",,"84","58"
"USC00046144","NEWARK, CA US","2014-05-01",,"89","64"
"USC00046144","NEWARK, CA US","2014-05-02",,"90","59"
"USC00046144","NEWARK, CA US","2014-05-03",,"82","53"
"USC00046144","NEWARK, CA US","2014-05-04",,"65","55"
"USC00046144","NEWARK, CA US","2014-05-05",,"69","56"
"USC00046144","NEWARK, CA US","2014-05-06",,"66","52"
"USC00046144","NEWARK, CA US","2014-05-07",,"68","51"
"USC00046144","NEWARK, CA US","2014-05-08",,"67","52"
"USC00046144","NEWARK, CA US","2014-05-09",,"70","54"
"USC00046144","NEWARK, CA US","2014-05-10",,"66","52"
"USC00046144","NEWARK, CA US","2014-05-11",,"65","50"
"USC00046144","NEWARK, CA US","2014-05-12",,"73","54"
"USC00046144","NEWARK, CA US","2014-05-13",,"83","59"
"USC00046144","NEWARK, CA US","2014-05-14",,"93","63"
"USC00046144","NEWARK, CA US","2014-05-15",,"93","65"
"USC00046144","NEWARK, CA US","2014-05-16",,"87","55"
"USC00046144","NEWARK, CA US","2014-05-17",,"74","55"
"USC00046144","NEWARK, CA US","2014-05-18",,"68","56"
"USC00046144","NEWARK, CA US","2014-05-19",,"67","55"
"USC00046144","NEWARK, CA US","2014-05-20",,"68","54"
"USC00046144","NEWARK, CA US","2014-05-21",,"70","54"
"USC00046144","NEWARK, CA US","2014-05-22",,"74","55"
"USC00046144","NEWARK, CA US","2014-05-23",,"73","57"
"USC00046144","NEWARK, CA US","2014-05-24",,"74","59"
"USC00046144","NEWARK, CA US","2014-05-25",,"76","62"
"USC00046144","NEWARK, CA US","2014-05-26",,"79","59"
"USC00046144","NEWARK, CA US","2014-05-27",,"77","58"
"USC00046144","NEWARK, CA US","2014-05-28",,"71","58"
"USC00046144","NEWARK, CA US","2014-05-29",,"72","60"
"USC00046144","NEWARK, CA US","2014-05-30",,"81","54"
"USC00046144","NEWARK, CA US","2014-05-31",,"66","56"
"USC00046144","NEWARK, CA US","2014-06-01",,"75","59"
"USC00046144","NEWARK, CA US","2014-06-02",,"79","56"
"USC00046144","NEWARK, CA US","2014-06-03",,"70","51"
"USC00046144","NEWARK, CA US","2014-06-04",,"71","53"
"USC00046144","NEWARK, CA US","2014-06-05",,"77","53"
"USC00046144","NEWARK, CA US","2014-06-06",,"75","54"
"USC00046144","NEWARK, CA US","2014-06-07",,"74","58"
"USC00046144","NEWARK, CA US","2014-06-08",,"85","58"
"USC00046144","NEWARK, CA US","2014-06-09",,"90","57"
"USC00046144","NEWARK, CA US","2014-06-10",,"88","57"
"USC00046144","NEWARK, CA US","2014-06-11",,"75","58"
"USC00046144","NEWARK, CA US","2014-06-12",,"75","55"
"USC00046144","NEWARK, CA US","2014-06-13",,"68","53"
"USC00046144","NEWARK, CA US","2014-06-14",,"76","56"
"USC00046144","NEWARK, CA US","2014-06-15",,"83","55"
"USC00046144","NEWARK, CA US","2014-06-16",,"70","55"
"USC00046144","NEWARK, CA US","2014-06-17",,"66","54"
"USC00046144","NEWARK, CA US","2014-06-18",,"75","56"
"USC00046144","NEWARK, CA US","2014-06-19",,"85","54"
"USC00046144","NEWARK, CA US","2014-06-20",,"74","56"
"USC00046144","NEWARK, CA US","2014-06-21",,"79","55"
"USC00046144","NEWARK, CA US","2014-06-22",,"69","53"
"USC00046144","NEWARK, CA US","2014-06-23",,"70","54"
"USC00046144","NEWARK, CA US","2014-06-24",,"76","56"
"USC00046144","NEWARK, CA US","2014-06-25",,"70","57"
"USC00046144","NEWARK, CA US","2014-06-26",,"70","59"
"USC00046144","NEWARK, CA US","2014-06-27",,"73","57"
"USC00046144","NEWARK, CA US","2014-06-28",,"74","59"
"USC00046144","NEWARK, CA US","2014-06-29",,"74","57"
"USC00046144","NEWARK, CA US","2014-06-30",,"85","61"
"USC00046144","NEWARK, CA US","2014-07-01",,"88","62"
"USC00046144","NEWARK, CA US","2014-07-02",,"84","60"
"USC00046144","NEWARK, CA US","2014-07-03",,"75","57"
"USC00046144","NEWARK, CA US","2014-07-04",,"77","57"
"USC00046144","NEWARK, CA US","2014-07-05",,"75","56"
"USC00046144","NEWARK, CA US","2014-07-06",,"80","58"
"USC00046144","NEWARK, CA US","2014-07-07",,"82","56"
"USC00046144","NEWARK, CA US","2014-07-08",,"78","58"
"USC00046144","NEWARK, CA US","2014-07-09",,"76","58"
"USC00046144","NEWARK, CA US","2014-07-10",,"77","59"
"USC00046144","NEWARK, CA US","2014-07-11",,"76","61"
"USC00046144","NEWARK, CA US","2014-07-12",,"74","59"
"USC00046144","NEWARK, CA US","2014-07-13",,"71","57"
"USC00046144","NEWARK, CA US","2014-07-14",,"76","58"
"USC00046144","NEWARK, CA US","2014-07-15",,"82","59"
"USC00046144","NEWARK, CA US","2014-07-16",,"80","61"
"USC00046144","NEWARK, CA US","2014-07-17",,"79","62"
"USC00046144","NEWARK, CA US","2014-07-18",,"75","63"
"USC00046144","NEWARK, CA US","2014-07-19",,"73","62"
"USC00046144","NEWARK, CA US","2014-07-20",,"76","62"
"USC00046144","NEWARK, CA US","2014-07-21",,"77","66"
"USC00046144","NEWARK, CA US","2014-07-22",,"76","62"
"USC00046144","NEWARK, CA US","2014-07-23",,"77","63"
"USC00046144","NEWARK, CA US","2014-07-24",,"77","65"
"USC00046144","NEWARK, CA US","2014-07-25",,"85","60"
"USC00046144","NEWARK, CA US","2014-07-26",,"93","62"
"USC00046144","NEWARK, CA US","2014-07-27",,"84","62"
"USC00046144","NEWARK, CA US","2014-07-28",,"84","59"
"USC00046144","NEWARK, CA US","2014-07-29",,"78","60"
"USC00046144","NEWARK, CA US","2014-07-30",,"82","59"
"USC00046144","NEWARK, CA US","2014-07-31",,"80","58"
"USC00046144","NEWARK, CA US","2014-08-01",,"79","59"
"USC00046144","NEWARK, CA US","2014-08-02",,"80","59"
"USC00046144","NEWARK, CA US","2014-08-03",,"73","60"
"USC00046144","NEWARK, CA US","2014-08-04",,"72","63"
"USC00046144","NEWARK, CA US","2014-08-05",,"74","59"
"USC00046144","NEWARK, CA US","2014-08-06",,"79","61"
"USC00046144","NEWARK, CA US","2014-08-07",,"82","60"
"USC00046144","NEWARK, CA US","2014-08-08",,"75","59"
"USC00046144","NEWARK, CA US","2014-08-09",,"78","58"
"USC00046144","NEWARK, CA US","2014-08-10",,"71","59"
"USC00046144","NEWARK, CA US","2014-08-11",,"75","60"
"USC00046144","NEWARK, CA US","2014-08-12",,"77","60"
"USC00046144","NEWARK, CA US","2014-08-13",,"76","60"
"USC00046144","NEWARK, CA US","2014-08-14",,"78","60"
"USC00046144","NEWARK, CA US","2014-08-15",,"77","59"
"USC00046144","NEWARK, CA US","2014-08-16",,"79","59"
"USC00046144","NEWARK, CA US","2014-08-17",,"77","57"
"USC00046144","NEWARK, CA US","2014-08-18",,"75","58"
"USC00046144","NEWARK, CA US","2014-08-19",,"71","60"
"USC00046144","NEWARK, CA US","2014-08-20",,"77","61"
"USC00046144","NEWARK, CA US","2014-08-21",,"78","60"
"USC00046144","NEWARK, CA US","2014-08-22",,"77","60"
"USC00046144","NEWARK, CA US","2014-08-23",,"78","59"
"USC00046144","NEWARK, CA US","2014-08-24",,"76","60"
"USC00046144","NEWARK, CA US","2014-08-25",,"75","60"
"USC00046144","NEWARK, CA US","2014-08-26",,"74","58"
"USC00046144","NEWARK, CA US","2014-08-27",,"76","60"
"USC00046144","NEWARK, CA US","2014-08-28",,"80","59"
"USC00046144","NEWARK, CA US","2014-08-29",,"80","60"
"USC00046144","NEWARK, CA US","2014-08-30",,"75","61"
"USC00046144","NEWARK, CA US","2014-08-31",,"81","60"
"USC00046144","NEWARK, CA US","2014-09-01",,"80","60"
"USC00046144","NEWARK, CA US","2014-09-02",,"85","60"
"USC00046144","NEWARK, CA US","2014-09-03",,"74","60"
"USC00046144","NEWARK, CA US","2014-09-04",,"78","60"
"USC00046144","NEWARK, CA US","2014-09-05",,"78","61"
"USC00046144","NEWARK, CA US","2014-09-06",,"75","59"
"USC00046144","NEWARK, CA US","2014-09-07",,"74","58"
"USC00046144","NEWARK, CA US","2014-09-08",,"74","59"
"USC00046144","NEWARK, CA US","2014-09-09",,"68","58"
"USC00046144","NEWARK, CA US","2014-09-10",,"75","60"
"USC00046144","NEWARK, CA US","2014-09-11",,"88","60"
"USC00046144","NEWARK, CA US","2014-09-12",,"85","60"
"USC00046144","NEWARK, CA US","2014-09-13",,"82","61"
"USC00046144","NEWARK, CA US","2014-09-14",,"79","61"
"USC00046144","NEWARK, CA US","2014-09-15",,"80","62"
"USC00046144","NEWARK, CA US","2014-09-16",,"76","56"
"USC00046144","NEWARK, CA US","2014-09-17",,"79","61"
"USC00046144","NEWARK, CA US","2014-09-18",,"81","62"
"USC00046144","NEWARK, CA US","2014-09-19",,"79","63"
"USC00046144","NEWARK, CA US","2014-09-20",,"76","63"
"USC00046144","NEWARK, CA US","2014-09-21",,"76","63"
"USC00046144","NEWARK, CA US","2014-09-22",,"73","53"
"USC00046144","NEWARK, CA US","2014-09-23",,"77","58"
"USC00046144","NEWARK, CA US","2014-09-24",,"77","61"
"USC00046144","NEWARK, CA US","2014-09-25",,"79","57"
"USC00046144","NEWARK, CA US","2014-09-26",,"72","58"
"USC00046144","NEWARK, CA US","2014-09-27",,"72","61"
"USC00046144","NEWARK, CA US","2014-09-28",,"73","59"
"USC00046144","NEWARK, CA US","2014-09-29",,"75","61"
"USC00046144","NEWARK, CA US","2014-09-30",,"72","58"
"USC00046144","NEWARK, CA US","2014-10-01",,"75","58"
"USC00046144","NEWARK, CA US","2014-10-02",,"83","56"
"USC00046144","NEWARK, CA US","2014-10-03",,"88","58"
"USC00046144","NEWARK, CA US","2014-10-04",,"90","61"
"USC00046144","NEWARK, CA US","2014-10-05",,"90","60"
"USC00046144","NEWARK, CA US","2014-10-06",,"89","58"
"USC00046144","NEWARK, CA US","2014-10-07",,"86","57"
"USC00046144","NEWARK, CA US","2014-10-08",,"78","57"
"USC00046144","NEWARK, CA US","2014-10-09",,"83","56"
"USC00046144","NEWARK, CA US","2014-10-10",,"71","57"
"USC00046144","NEWARK, CA US","2014-10-11",,"69","56"
"USC00046144","NEWARK, CA US","2014-10-12",,"77","57"
"USC00046144","NEWARK, CA US","2014-10-13",,"86","60"
"USC00046144","NEWARK, CA US","2014-10-14",,"84","56"
"USC00046144","NEWARK, CA US","2014-10-15",,"72","58"
"USC00046144","NEWARK, CA US","2014-10-16",,"74","57"
"USC00046144","NEWARK, CA US","2014-10-17",,"73","55"
"USC00046144","NEWARK, CA US","2014-10-18",,"77","55"
"USC00046144","NEWARK, CA US","2014-10-19",,"76","60"
"USC00046144","NEWARK, CA US","2014-10-20",,"77","58"
"USC00046144","NEWARK, CA US","2014-10-21",,"69","53"
"USC00046144","NEWARK, CA US","2014-10-22",,"69","53"
"USC00046144","NEWARK, CA US","2014-10-23",,"72","54"
"USC00046144","NEWARK, CA US","2014-10-24",,"73","57"
"USC00046144","NEWARK, CA US","2014-10-25",,"73","57"
"USC00046144","NEWARK, CA US","2014-10-26",,"71","53"
"USC00046144","NEWARK, CA US","2014-10-27",,"68","51"
"USC00046144","NEWARK, CA US","2014-10-28",,"68","51"
"USC00046144","NEWARK, CA US","2014-10-29",,"72","52"
"USC00046144","NEWARK, CA US","2014-10-30",,"77","55"
"USC00046144","NEWARK, CA US","2014-10-31",,"75","59"
"USC00046144","NEWARK, CA US","2014-11-01",,"65","53"
"USC00046144","NEWARK, CA US","2014-11-02",,"64","48"
"USC00046144","NEWARK, CA US","2014-11-03",,"65","47"
"USC00046144","NEWARK, CA US","2014-11-04",,"68","49"
"USC00046144","NEWARK, CA US","2014-11-05",,"69","51"
"USC00046144","NEWARK, CA US","2014-11-06",,"75","53"
"USC00046144","NEWARK, CA US","2014-11-07",,"75","55"
"USC00046144","NEWARK, CA US","2014-11-08",,"69","52"
"USC00046144","NEWARK, CA US","2014-11-09",,"74","53"
"USC00046144","NEWARK, CA US","2014-11-10",,"75","53"
"USC00046144","NEWARK, CA US","2014-11-11",,"69","54"
"USC00046144","NEWARK, CA US","2014-11-12",,"68","57"
"USC00046144","NEWARK, CA US","2014-11-13",,"68","54"
"USC00046144","NEWARK, CA US","2014-11-14",,"66","55"
"USC00046144","NEWARK, CA US","2014-11-15",,"66","52"
"USC00046144","NEWARK, CA US","2014-11-16",,"65","50"
"USC00046144","NEWARK, CA US","2014-11-17",,"63","47"
"USC00046144","NEWARK, CA US","2014-11-18",,"66","49"
"USC00046144","NEWARK, CA US","2014-11-19",,"66","48"
"USC00046144","NEWARK, CA US","2014-11-20",,"66","54"
"USC00046144","NEWARK, CA US","2014-11-21",,"61","50"
"USC00046144","NEWARK, CA US","2014-11-22",,"62","52"
"USC00046144","NEWARK, CA US","2014-11-23",,"64","47"
"USC00046144","NEWARK, CA US","2014-11-24",,"65","46"
"USC00046144","NEWARK, CA US","2014-11-25",,"65","47"
"USC00046144","NEWARK, CA US","2014-11-26",,"67","49"
"USC00046144","NEWARK, CA US","2014-11-27",,"67","50"
"USC00046144","NEWARK, CA US","2014-11-28",,"68","48"
"USC00046144","NEWARK, CA US","2014-11-29",,"60","52"
"USC00046144","NEWARK, CA US","2014-11-30",,"64","55"
"USC00046144","NEWARK, CA US","2014-12-01",,"63","56"
"USC00046144","NEWARK, CA US","2014-12-02",,"64","54"
"USC00046144","NEWARK, CA US","2014-12-03",,"65","52"
"USC00046144","NEWARK, CA US","2014-12-04",,"64","56"
"USC00046144","NEWARK, CA US","2014-12-05",,"67","52"
"USC00046144","NEWARK, CA US","2014-12-06",,"66","58"
"USC00046144","NEWARK, CA US","2014-12-07",,"69","55"
"USC00046144","NEWARK, CA US","2014-12-08",,"63","51"
"USC00046144","NEWARK, CA US","2014-12-09",,"68","53"
"USC00046144","NEWARK, CA US","2014-12-10",,"65","53"
"USC00046144","NEWARK, CA US","2014-12-11",,"65","53"
"USC00046144","NEWARK, CA US","2014-12-12",,"61","48"
"USC00046144","NEWARK, CA US","2014-12-13",,"55","43"
"USC00046144","NEWARK, CA US","2014-12-14",,"56","44"
"USC00046144","NEWARK, CA US","2014-12-15",,"60","46"
"USC00046144","NEWARK, CA US","2014-12-16",,"57","50"
"USC00046144","NEWARK, CA US","2014-12-17",,"61","48"
"USC00046144","NEWARK, CA US","2014-12-18",,"57","48"
"USC00046144","NEWARK, CA US","2014-12-19",,"63","51"
"USC00046144","NEWARK, CA US","2014-12-20",,"58","53"
"USC00046144","NEWARK, CA US","2014-12-21",,"60","53"
"USC00046144","NEWARK, CA US","2014-12-22",,"61","56"
"USC00046144","NEWARK, CA US","2014-12-23",,"63","50"
"USC00046144","NEWARK, CA US","2014-12-24",,"66","49"
"USC00046144","NEWARK, CA US","2014-12-25",,"60","41"
"USC00046144","NEWARK, CA US","2014-12-26",,"58","43"
"USC00046144","NEWARK, CA US","2014-12-27",,"58","38"
"USC00046144","NEWARK, CA US","2014-12-28",,"55","39"
"USC00046144","NEWARK, CA US","2014-12-29",,"56","41"
"USC00046144","NEWARK, CA US","2014-12-30",,"57","38"
"USC00046144","NEWARK, CA US","2014-12-31",,"54","36"
"USC00046027","MUIR WOODS, CA US","2014-01-01",,"65","36"
"USC00046027","MUIR WOODS, CA US","2014-01-02",,"69","41"
"USC00046027","MUIR WOODS, CA US","2014-01-03",,"70","41"
"USC00046027","MUIR WOODS, CA US","2014-01-04",,"71","37"
"USC00046027","MUIR WOODS, CA US","2014-01-05",,"71","38"
"USC00046027","MUIR WOODS, CA US","2014-01-06",,"71","43"
"USC00046027","MUIR WOODS, CA US","2014-01-08",,"73","52"
"USC00046027","MUIR WOODS, CA US","2014-01-09",,"73","52"
"USC00046027","MUIR WOODS, CA US","2014-01-10",,"66","41"
"USC00046027","MUIR WOODS, CA US","2014-01-11",,"65","41"
"USC00046027","MUIR WOODS, CA US","2014-01-12",,"61","39"
"USC00046027","MUIR WOODS, CA US","2014-01-13",,"66","39"
"USC00046027","MUIR WOODS, CA US","2014-01-15",,"73","60"
"USC00046027","MUIR WOODS, CA US","2014-01-17",,"74","45"
"USC00046027","MUIR WOODS, CA US","2014-01-18",,"75","44"
"USC00046027","MUIR WOODS, CA US","2014-01-20",,"74","44"
"USC00046027","MUIR WOODS, CA US","2014-01-21",,"74","42"
"USC00046027","MUIR WOODS, CA US","2014-01-22",,"73","39"
"USC00046027","MUIR WOODS, CA US","2014-01-24",,"71","39"
"USC00046027","MUIR WOODS, CA US","2014-01-25",,"75","43"
"USC00046027","MUIR WOODS, CA US","2014-01-26",,"75","43"
"USC00046027","MUIR WOODS, CA US","2014-01-27",,"70","45"
"USC00046027","MUIR WOODS, CA US","2014-01-28",,"65","50"
"USC00046027","MUIR WOODS, CA US","2014-01-29",,"67","55"
"USC00046027","MUIR WOODS, CA US","2014-01-31",,"64","37"
"USC00046027","MUIR WOODS, CA US","2014-02-01",,"65","33"
"USC00046027","MUIR WOODS, CA US","2014-02-02",,"63","38"
"USC00046027","MUIR WOODS, CA US","2014-02-03",,"58","36"
"USC00046027","MUIR WOODS, CA US","2014-02-04",,"58","35"
"USC00046027","MUIR WOODS, CA US","2014-02-05",,"61","35"
"USC00046027","MUIR WOODS, CA US","2014-02-06",,"53","45"
"USC00046027","MUIR WOODS, CA US","2014-02-07",,"55","42"
"USC00046027","MUIR WOODS, CA US","2014-02-08",,"55","49"
"USC00046027","MUIR WOODS, CA US","2014-02-09",,"61","35"
"USC00046027","MUIR WOODS, CA US","2014-02-10",,"59","51"
"USC00046027","MUIR WOODS, CA US","2014-02-14",,"58","52"
"USC00046027","MUIR WOODS, CA US","2014-02-15",,"56","48"
"USC00046027","MUIR WOODS, CA US","2014-02-16",,"65","53"
"USC00046027","MUIR WOODS, CA US","2014-02-17",,"66","38"
"USC00046027","MUIR WOODS, CA US","2014-02-18",,"65","39"
"USC00046027","MUIR WOODS, CA US","2014-02-19",,"66","45"
"USC00046027","MUIR WOODS, CA US","2014-02-20",,"69","40"
"USC00046027","MUIR WOODS, CA US","2014-02-21",,"69","42"
"USC00046027","MUIR WOODS, CA US","2014-02-22",,"69","41"
"USC00046027","MUIR WOODS, CA US","2014-02-23",,"63","57"
"USC00046027","MUIR WOODS, CA US","2014-02-24",,"73","40"
"USC00046027","MUIR WOODS, CA US","2014-02-25",,"72","39"
"USC00046027","MUIR WOODS, CA US","2014-02-26",,"56","51"
"USC00046027","MUIR WOODS, CA US","2014-02-28",,,
"USC00046027","MUIR WOODS, CA US","2014-03-01",,"66","51"
"USC00046027","MUIR WOODS, CA US","2014-03-02",,"56","50"
"USC00046027","MUIR WOODS, CA US","2014-03-03",,"59","50"
"USC00046027","MUIR WOODS, CA US","2014-03-04",,"60","53"
"USC00046027","MUIR WOODS, CA US","2014-03-05",,"61","52"
"USC00046027","MUIR WOODS, CA US","2014-03-06",,"66","52"
"USC00046027","MUIR WOODS, CA US","2014-03-07",,"71","60"
"USC00046027","MUIR WOODS, CA US","2014-03-08",,"73","43"
"USC00046027","MUIR WOODS, CA US","2014-03-09",,"73","51"
"USC00046027","MUIR WOODS, CA US","2014-03-10",,"71","51"
"USC00046027","MUIR WOODS, CA US","2014-03-11",,"72","45"
"USC00046027","MUIR WOODS, CA US","2014-03-12",,"76","44"
"USC00046027","MUIR WOODS, CA US","2014-03-14",,"72","41"
"USC00046027","MUIR WOODS, CA US","2014-03-15",,"77","48"
"USC00046027","MUIR WOODS, CA US","2014-03-16",,"77","45"
"USC00046027","MUIR WOODS, CA US","2014-03-17",,"70","45"
"USC00046027","MUIR WOODS, CA US","2014-03-18",,"71","38"
"USC00046027","MUIR WOODS, CA US","2014-03-19",,"75","40"
"USC00046027","MUIR WOODS, CA US","2014-03-20",,"78","43"
"USC00046027","MUIR WOODS, CA US","2014-03-21",,"65","61"
"USC00046027","MUIR WOODS, CA US","2014-03-22",,"65","42"
"USC00046027","MUIR WOODS, CA US","2014-03-23",,"63","40"
"USC00046027","MUIR WOODS, CA US","2014-03-25",,"68","37"
"USC00046027","MUIR WOODS, CA US","2014-03-26",,"63","50"
"USC00046027","MUIR WOODS, CA US","2014-03-27",,"66","50"
"USC00046027","MUIR WOODS, CA US","2014-03-28",,"66","54"
"USC00046027","MUIR WOODS, CA US","2014-03-29",,"64","55"
"USC00046027","MUIR WOODS, CA US","2014-03-30",,"62","41"
"USC00046027","MUIR WOODS, CA US","2014-03-31",,"63","41"
"USC00046027","MUIR WOODS, CA US","2014-04-01",,"56","45"
"USC00046027","MUIR WOODS, CA US","2014-04-02",,"62","43"
"USC00046027","MUIR WOODS, CA US","2014-04-03",,"64","40"
"USC00046027","MUIR WOODS, CA US","2014-04-04",,"63","44"
"USC00046027","MUIR WOODS, CA US","2014-04-05",,"63","44"
"USC00046027","MUIR WOODS, CA US","2014-04-06",,"74","43"
"USC00046027","MUIR WOODS, CA US","2014-04-07",,"83","40"
"USC00046027","MUIR WOODS, CA US","2014-04-08",,"74","48"
"USC00046027","MUIR WOODS, CA US","2014-04-09",,"73","50"
"USC00046027","MUIR WOODS, CA US","2014-04-10",,"71","47"
"USC00046027","MUIR WOODS, CA US","2014-04-11",,"61","49"
"USC00046027","MUIR WOODS, CA US","2014-04-12",,"63","52"
"USC00046027","MUIR WOODS, CA US","2014-04-13",,"68","52"
"USC00046027","MUIR WOODS, CA US","2014-04-14",,"70","51"
"USC00046027","MUIR WOODS, CA US","2014-04-15",,"67","49"
"USC00046027","MUIR WOODS, CA US","2014-04-16",,"76","44"
"USC00046027","MUIR WOODS, CA US","2014-04-18",,"65","45"
"USC00046027","MUIR WOODS, CA US","2014-04-19",,"69","41"
"USC00046027","MUIR WOODS, CA US","2014-04-20",,"73","60"
"USC00046027","MUIR WOODS, CA US","2014-04-21",,"68","40"
"USC00046027","MUIR WOODS, CA US","2014-04-22",,"67","47"
"USC00046027","MUIR WOODS, CA US","2014-04-23",,"72","39"
"USC00046027","MUIR WOODS, CA US","2014-04-24",,"74","45"
"USC00046027","MUIR WOODS, CA US","2014-04-25",,"61","51"
"USC00046027","MUIR WOODS, CA US","2014-04-26",,"65","41"
"USC00046027","MUIR WOODS, CA US","2014-04-27",,"66","50"
"USC00046027","MUIR WOODS, CA US","2014-04-28",,"78","40"
"USC00046027","MUIR WOODS, CA US","2014-04-29",,"84","44"
"USC00046027","MUIR WOODS, CA US","2014-04-30",,"91","49"
"USC00046027","MUIR WOODS, CA US","2014-05-01",,"85","50"
"USC00046027","MUIR WOODS, CA US","2014-05-02",,"70","45"
"USC00046027","MUIR WOODS, CA US","2014-05-03",,"73","49"
"USC00046027","MUIR WOODS, CA US","2014-05-04",,"73","49"
"USC00046027","MUIR WOODS, CA US","2014-05-05",,"68","48"
"USC00046027","MUIR WOODS, CA US","2014-05-06",,"77",
"USC00046027","MUIR WOODS, CA US","2014-05-07",,"72","48"
"USC00046027","MUIR WOODS, CA US","2014-05-08",,"55","53"
"USC00046027","MUIR WOODS, CA US","2014-05-09",,,
"USC00046027","MUIR WOODS, CA US","2014-05-10",,,
"USC00046027","MUIR WOODS, CA US","2014-05-11",,"70","41"
"USC00046027","MUIR WOODS, CA US","2014-05-12",,"82","63"
"USC00046027","MUIR WOODS, CA US","2014-05-13",,"86","45"
"USC00046027","MUIR WOODS, CA US","2014-05-14",,"91","48"
"USC00046027","MUIR WOODS, CA US","2014-05-15",,,
"USC00046027","MUIR WOODS, CA US","2014-05-16",,"80","42"
"USC00046027","MUIR WOODS, CA US","2014-05-17",,,
"USC00046027","MUIR WOODS, CA US","2014-05-18",,"75","50"
"USC00046027","MUIR WOODS, CA US","2014-05-19",,"75","51"
"USC00046027","MUIR WOODS, CA US","2014-05-20",,"70","48"
"USC00046027","MUIR WOODS, CA US","2014-05-21",,"70","48"
"USC00046027","MUIR WOODS, CA US","2014-05-22",,"64","41"
"USC00046027","MUIR WOODS, CA US","2014-05-23",,"61","57"
"USC00046027","MUIR WOODS, CA US","2014-05-24",,"61","57"
"USC00046027","MUIR WOODS, CA US","2014-05-25",,"72","48"
"USC00046027","MUIR WOODS, CA US","2014-05-26",,"82","46"
